filename,size_mb,domain,confidence,is_book,title,authors_str,year,priority_score,duplicate_group,flags_str,sha256,pages
"Tim Koller, Marc Goedhart, David Wessels - Valuation_ Measuring and Managing the Value of Companies-John Wiley & Sons (2020) 2.pdf",8.3,unclassified,unclassified,True,Valuation: Measuring and Managing the Value of Companies,Tim Koller; Marc Goedhart; David Wessels,2020,60,hash_dup_341,possible_duplicate,e12dcaa899db471799028e313620d49d43936e566b7df84fff98461eca0a3d76,899
"Tosio Kato-Perturbation Theory for Linear Operators, Second Edition (Classics in Mathematics)-Springer (1995).pdf",10.0,dynamical_systems,low,True,"Perturbation Theory for Linear Operators, Second Edition (Classics in Mathematics)",Tosio Kato,1995,60,,,915c10b947f2985d40c89e4c46ee918eae0dff1e52ca2a2e34fe412fcdc35100,643
Vitaly Bragilevsky - Haskell in Depth-Manning Publications (2021).pdf,15.4,software_engineering,low,True,Haskell in Depth,Vitaly Bragilevsky,2021,60,,,20832d438dbd53b89471ff2bf8629e6d0d11dfd592e25dcfc85f2f0d655e9a8b,665
 C Cohen-Tannoudji B Diu F Laloe - Quantum Mechanics 1-3 Basic Concepts Tools and Applications_ Angular Momentum Spin and Approximation_ Fermions Bosons Pho 2019 Wiley-VCH - libgenli.pdf,116.5,physics,low,True,C Cohen-Tannoudji B Diu F Laloe - Quantum Mechanics 1-3 Basic Concepts Tools and Applications: Angular Momentum Spin and Approximation: Fermions Bosons Pho 2019 Wiley-VCH,Claude Cohen-Tannoudji,2019,55,hash_dup_1,possible_duplicate,29308eddcf767649d3efa7bc977496f420172c447ec31bfad35a3dffeb9636e0,2425
"(Adaptive Computation and Machine Learning series) Jonas Peters, Dominik Janzing, Bernhard SchÃ¶lkopf - Elements of Causal Inference_ Foundations and Learning Algorithms-The MIT Press (2017).pdf",21.0,causal_inference,low,True,Elements of Causal Inference,Peters; Jonas; Dominik Janzing; Bernhard Schölkopf,2017,55,hash_dup_5,possible_duplicate,f6c64e1e8c7d49663dd2e85a0bc476d70d07e4ed6a98c613292794a8a05fbbd3,289
(Adaptive Computation and Machine Learning) Kevin P. Murphy - Machine Learning_ A Probabilistic Perspective-The MIT Press (2012).pdf,25.7,machine_learning,low,True,Machine Learning: A Probabilistic Perspective,Kevin P. Murphy,2012,55,fuzzy_dup_392,possible_duplicate,bb6efb45beb4f29f018f3367fe3f350e4eef298b0b9ce0f4c8bba49e83d40e8b,1098
"(Applications of Mathematics,) Mariano Giaquinta, Stefan Hildebrandt - Calculus of Variations II. The Hamilton Formalism_ The Hamiltonian Formalism_ v. 2 -Springer (2006).pdf",12.4,mathematics,medium,True,"Mariano Giaquinta, Stefan Hildebrandt - Calculus of Variations II. The Hamilton Formalism: The Hamiltonian Formalism: v. 2 -Springer",,2006,55,hash_dup_9,possible_duplicate,23aefb0c30b9d80d0d1d8aafaa1c5dbf2252c4bec0fc8482d806613b77a24ee1,684
"(Chapman & Hall_CRC Texts in Statistical Science) Andrew Gelman, John B. Carlin, Hal S. Stern, David B. Dunson, Aki Vehtari, Donald B. Rubin - Bayesian Data Analysis-Chapman and Hall_CRC (2014).pdf",13.8,data_science,low,True,"Andrew Gelman, John B. Carlin, Hal S. Stern, David B. Dunson, Aki Vehtari, Donald B. Rubin - Bayesian Data Analysis-Chapman and Hall_CRC",,2014,55,hash_dup_14,possible_duplicate,9c68d824d823b668daab2163238240eda5cbde0a9434799e529f295f2ab97a6b,656
"(Chapman & Hall_CRC Texts in Statistical Science) Wayne A. Woodward, Bivin Philip Sadler, Stephen Robertson - Time Series for Data Science_ Analysis and Forecasting-CRC Press (2022).pdf",48.7,time_series,medium,True,Time Series for Data Science,Wayne A. Woodward,2022,55,,,04b3ec3abc5c8c044484c04aa379f9dc6c4a4d419379dd0576b381cfb691e76e,529
"(Ergebnisse der Mathematik und ihrer Grenzgebiete 31) Valerij V. Kozlov (auth.)-Symmetries, Topology and Resonances in Hamiltonian Mechanics-Springer-Verlag Berlin Heidelberg (1996).pdf",10.4,topology_geometry,low,True,"Valerij V. Kozlov (auth.)-Symmetries, Topology and Resonances in Hamiltonian Mechanics-Springer-Verlag Berlin Heidelberg",,1996,55,hash_dup_21,possible_duplicate,ebcd206e0a983b46a35dc8c17b2b45ff9e84eb67eca23cf4220f2564db835e80,389
"(Grundlehren Der Mathematischen Wissenschaften) Mariano Giaquinta, Stefan Hildebrandt - Calculus of Variations I. The Langrangian Formalism_ The Langrangian Formalism. Vol 1-Springer (2006).pdf",11.6,mathematics,low,True,"Mariano Giaquinta, Stefan Hildebrandt - Calculus of Variations I. The Langrangian Formalism: The Langrangian Formalism. Vol 1-Springer",,2006,55,hash_dup_25,possible_duplicate,e726b4adc4096cfeb355d7c2c6a7570268f553c1565769ac5ef8b5006187e11b,506
"(Grundlehren der mathematischen Wissenschaften 251) Shui-Nee Chow, Jack K. Hale (auth.)-Methods of Bifurcation Theory-Springer-Verlag New York (1982).pdf",12.5,dynamical_systems,low,True,978-1-4613-8161-7_Book_PrintPDF.pdf,Shui,1982,55,hash_dup_26,possible_duplicate,6f59c9119fa4fab05fe6ab4c4e399f3142d00e144c3b9fc1e7c6d54122817de6,528
(Interdisciplinary Applied Mathematics 1) Martin C. Gutzwiller (auth.) - Chaos in Classical and Quantum Mechanics-Springer-Verlag New York (1990).pdf,16.4,dynamical_systems,low,True,Martin C. Gutzwiller (auth.) - Chaos in Classical and Quantum Mechanics-Springer-Verlag New York,,1990,55,,,1e13833801313403d19b427438b5ebf878608262ae213bc3a82ec4457a935bcf,445
"(NATO Science Series 47) H. Keith Moffatt (auth.), Renzo L. Ricca (eds.)-An Introduction to the Geometry and Topology of Fluid Flows-Springer Netherlands (2001).pdf",15.9,topology_geometry,low,True,"H. Keith Moffatt (auth.), Renzo L. Ricca (eds.)-An Introduction to the Geometry and Topology of Fluid Flows-Springer Netherlands",4<8=8AB@0B>@,2001,55,hash_dup_35,possible_duplicate,a21c44a3587f0306fa4cb66ff97d806e5f885db548abbe2f650494fc2826b75f,345
"(Oxford master series in statistical computational and theoretical physics 14) James P. Sethna - Statistical Mechanics_ Entropy, Order Parameters and Complexity-Oxford University Press (2006).pdf",12.0,physics,low,True,"Statistical Mechanics: Entropy, Order Parameters and Complexity",James P. Sethna,2006,55,hash_dup_38,possible_duplicate,7dbdbfbf4c3f887e6462828493288be8ffeaf0dd63be49e108b62a9553738664,372
"(Wiley Series in Probability and Statistics) George E. P. Box, Gwilym M. Jenkins, Gregory C. Reinsel, Greta M. Ljung - Time Series Analysis_ Forecasting and Control-Wiley (2015) 2.pdf",13.5,time_series,medium,True,Time Series Analysis,George E. P. Box; Gwilym M. Jenkins; Gregory C. Reinsel; Greta M. Ljung,2015,55,hash_dup_69,possible_duplicate,56a353a55a5f502df427941cadc74299deafacf04b3a3818bcc5839f98e7993a,709
"(World Scientific monograph series in mathematics, 6) Mexico) International Symposium on Hamiltonian Systems, et al. (eds.)  - Hamiltonian systems and celestial mechanics _ proceedings of the III inte.pdf",14.4,dynamical_systems,medium,True,"Mexico) International Symposium on Hamiltonian Systems, et al. (eds.) - Hamiltonian systems and celestial mechanics : proceedings of the III inte",,,55,hash_dup_72,possible_duplicate,1561d888eebc5212c59580ab0590b84522d711172ccd0521f22fe3eb0a5461d2,370
"A.V. Bolsinov, A.T. Fomenko-Integrable Hamiltonian systems_ geometry, topology, classification-Chapman & Hall_CRC (2004).pdf",5.6,topology_geometry,low,True,"Integrable Hamiltonian systems: geometry, topology, classification-Chapman & Hall",A.V. Bolsinov; A.T. Fomenko,2004,55,hash_dup_166,possible_duplicate,672ebf0723a1247d1697dfafba29809c71e879a6320c28b5e94964ff1ba894e7,724
"Abraham R., Marsden J.E. - Foundations of Mechanics (1987).pdf",86.7,unclassified,unclassified,True,Foundations of Mechanics,Abraham R; Marsden J.E,1987,55,hash_dup_170,possible_duplicate,7b7902d01e03ae26891f599a3c8bfa3525538321e7a848543150c3eb01c79d53,838
Advanced Engineering Mathematics 10th Edition.pdf,21.5,mathematics,low,True,Advanced Engineering Mathematics 10th Edition,Erwin Kreyszig,,55,,,401967f23ceb4e8e46d53e121c9a20eb0dcc4177937c964e299811a5141f0f53,1283
Applied Mathematical Sciences 38 A J Lichtenberg M A Lieberman auth-Regular and Stochastic Motion-Springer New York 1983.pdf,54.6,mathematics,low,True,Applied Mathematical Sciences 38 A J Lichtenberg M A Lieberman auth-Regular and Stochastic Motion-Springer New York 1983,,1983,55,,,14f19c7ccab11d3a5b8c3222d8dceebb31ccb7bab32831e0630d571d02893761,716
Applied Mathematical Sciences 74 Jean Mawhin Michel Willem auth-Critical Point Theory and Hamiltonian Systems-Springer-Verlag New York 1989.pdf,2.6,dynamical_systems,low,True,Critical Point Theory and Hamiltonian Systems (Applied Mathematical Sciences),J. Mawhin; M. Willem,1989,55,,,f28d95a1adaae9a63a671a70a710b8322f5b4177180802a9ad9b0267394f744e,293
Arieh Iserles-A First Course in the Numerical Analysis of Differential Equations-Cambridge 1996.pdf,28.3,numerical_methods,high,True,Arieh Iserles-A First Course in the Numerical Analysis of Differential Equations-Cambridge 1996,John,1996,55,,,9be1f947f23e7b549e0b8055719d5b89677e56970fcc1a86b0fa0d383fecca4a,393
Aurélien Géron - Hands-On Machine Learning with Scikit-Learn Keras and TensorFlow_ Concepts Tools and Techniques to Build Intelligent Systems-OReilly Media 2019.pdf,54.3,machine_learning,low,True,"Hands-On Machine Learning with Scikit-Learn, Keras, and TensorFlow",Geron; Aurelien; Safari; an O'Reilly Media Company,2019,55,,,a7b1321622a71eedd421ed8c86f1fe58bb73969054cedc740d18ae69c2b8b24d,851
Barbara S. Petitt - Fixed Income Analysis (CFA Institute Investment Series)-Wiley (2022) 2.pdf,17.7,finance,low,True,Fixed Income Analysis,Barbara S. Petitt,2022,55,hash_dup_185,possible_duplicate,9eadc4d57862ff52e7c854cdd351f3052d70f86579fc78ed4a0b85cd73894c78,907
Bayesian Data Analysis Third Edition 3rd Edition -- Andrew Gelman John B Carlin Hal Steven Stern David B -- Chapman Hall_CRC Texts in -- 9780429113079 -- 2e9d2df246cb144c7224d1e6db53466f -- Annas Archive.pdf,10.3,data_science,low,True,Bayesian Data Analysis Third Edition 3rd Edition -- Andrew Gelman John B Carlin Hal Steven Stern David B -- Chapman Hall_CRC Texts in -- 9780429113079 -- 2e9d2df246cb144c7224d1e6db53466f -- Annas Archive,,,55,,,6d708b38d3fe5ec396c055712517866e2441f4e8aa21c166710cb0ff3e142b2a,596
Boris Paskhaver - Pandas in Action-Manning Publications (2021).pdf,8.7,unclassified,unclassified,True,Pandas in Action,Boris Paskhaver,2021,55,hash_dup_192,possible_duplicate,a8d056109fd4b74d99d1521d3e60bb6716aba1d22292b18ceb00da81ac7e5f9c,440
CFA Institute - 2022 CFA Program Curriculum Level I Box Set-Wiley (2021).pdf,38.8,unclassified,unclassified,True,2022 CFA Program Curriculum Level I Box Set,CFA Institute,2021,55,hash_dup_199,possible_duplicate,cb22a314c21bf93bf3e5a5c4dff63bce163635850736374b47323e5b04e511d2,3841
Dan Simon - Evolutionary Optimization Algorithms-Wiley (2013).pdf,25.4,biology_neuroscience,low,True,Evolutionary Optimization Algorithms,Dan Simon,2013,55,,,b24aab3ab9c85542b5240c56b93602e0c400d8a79f30996cc0e29f7b38d211df,776
Daniel V. Schroeder - An Introduction to Thermal Physics (1999).pdf,115.7,unclassified,unclassified,True,An Introduction to Thermal Physics,Daniel V. Schroeder,1999,55,hash_dup_213,possible_duplicate,6671d946058ad5b79b97e28291a2ec0600de6e1c64890c9feab4810db46545d2,435
"David Thomas, Andrew Hunt - The Pragmatic Programmer_ Your Journey to Mastery-Addison-Wesley Professional (2019).pdf",8.1,unclassified,unclassified,True,The Pragmatic Programmer: Your Journey to Mastery-Addison,David Thomas; Andrew Hunt,2019,55,,,e8da8bf2be531ff6329181d850cff9ec81f4b91e7738bfc16ea941a1c57a959a,340
Erik Lee Nylen and Pascal Wallisch Auth - Neural Data Science A Primer with MATLAB® and Python™- Academic Press 2017.pdf,6.9,data_science,low,True,Erik Lee Nylen and Pascal Wallisch Auth - Neural Data Science A Primer with MATLAB® and Python™- Academic Press 2017,4<8=8AB@0B>@,2017,55,,,02e7425fa95af2f254cd99796a0b25323151215a04c0296863b085e412948520,349
"Filippo Menczer, Santo Fortunato, Clayton A. Davis - A First Course in Network Science-Cambridge University Press (2020) 2.pdf",66.1,unclassified,unclassified,True,A First Course in Network Science,Filippo Menczer; Santo Fortunato; Clayton A. Davis,2020,55,hash_dup_238,possible_duplicate,00b127e41a68a5aa42222c1b4d956eae2773b44a4748ee465da97a681172c755,276
Gareth James Daniela Witten Trevor Hastie Robert Tibshirani - An Introduction to Statistical Learning with Applications in R-Springer 2015.pdf,11.2,deep_learning,low,True,Gareth James Daniela Witten Trevor Hastie Robert Tibshirani - An Introduction to Statistical Learning with Applications in R-Springer 2015,,2015,55,,,05e2fc1956f9c9f9b7d7732161d487b088324cd17fbbab5c67f6ba1a75638f0a,436
Geoffrey K. Vallis - Atmospheric and Oceanic Fluid Dynamics_ Fundamentals and Large-Scale Circulation-Cambridge University Press (2017).pdf,48.5,unclassified,unclassified,True,Atmospheric and Oceanic Fluid Dynamics,Geoffrey K. Vallis,2017,55,hash_dup_246,possible_duplicate,af633215a60b45fa14702e7b933b6bda93695f0d6facbbc7a0f0f409e20aaf2e,966
Gilbert Strang - Computational Science and Engineering -Wellesley-Cambridge Press 2007.pdf,10.4,deep_learning,low,True,Gilbert Strang - Computational Science and Engineering -Wellesley-Cambridge Press 2007,,2007,55,,,4b0ac4f45793e4c1d47d577a165fe498d38efb2b2e25dfef519ab6bb8ca3fd52,727
Graduate Texts in Mathematics V I Arnold A Weinstein K Vogtmann-Mathematical Methods Of Classical Mechanics-Springer 1989.pdf,20.9,mathematics,medium,True,Graduate Texts in Mathematics V I Arnold A Weinstein K Vogtmann-Mathematical Methods Of Classical Mechanics-Springer 1989,Administrator,1989,55,hash_dup_24,possible_duplicate,372993c587f7f6571790521acfb61eaf8fc857c451da549a064627b04ac8e194,536
Greenberg - Advanced Engineering Mathematics-Prentice Hall (1998).pdf,67.7,mathematics,low,True,Advanced Engineering Mathematics,Greenberg,1998,55,,,4cebb5a334c6c812bef7354b42427cbc3aa6055b8e1477dc95792c5de9ddb008,1348
Grundlehren der mathematischen Wissenschaften Vol 250 VI Arnold Mark Levi J Szücs-Geometrical Methods in the Theory of Ordinary Differential Equations-Springer 1988.pdf,14.9,mathematics,medium,True,Grundlehren der mathematischen Wissenschaften Vol 250 VI Arnold Mark Levi J Szücs-Geometrical Methods in the Theory of Ordinary Differential Equations-Springer 1988,,1988,55,,,3d34fb205092ad1370d7a7d4922d2325107568ae5cbb759818c6f8813a56a196,370
"Hass, Joel_ Heil, Christopher_ Thomas, George Brinton_ Weir, Maurice D - Thomas' Calculus-Pearson (2018).pdf",29.0,mathematics,low,True,"Hass, Joel: Heil, Christopher: Thomas, George Brinton: Weir, Maurice D - Thomas' Calculus-Pearson",,2018,55,hash_dup_250,possible_duplicate,77ef73a8b7cad7883391e089cd683944516b6dec3b89a4ba23d8fd9bd4934c2d,1212
"Herbert Goldstein_ Charles P. Poole_ John L. Safko - Classical Mechanics (2002 (2010), Addison-Wesley Longman) - libgen.lc.pdf",21.1,dynamical_systems,low,True,Herbert Goldstein: Charles P. Poole: John L. Safko - Classical Mechanics (2002,,2010,55,,,5d568a9a8dfd83e4e1d89adf9c078f436180fad35541fb4e2be348e699ea772f,656
J. J. Sakurai_ Jim Napolitano - Modern Quantum Mechanics-Cambridge University Press (2021).pdf,10.1,physics,low,True,J. J. Sakurai: Jim Napolitano - Modern Quantum Mechanics-Cambridge University Press,,2021,55,hash_dup_261,possible_duplicate,1c2f08cbe6134cd2f72ebab121a382384fcaa5c5683989e153c006d57a6a2982,568
"James Durbin, Siem Jan Koopman - Time Series Analysis by State Space Methods_ Second Edition (Oxford Statistical Science Series)-Oxford University Press (2012).pdf",2.0,statistics,low,True,Time Series Analysis by State Space Methods,James Durbin; Siem Jan Koopman,2012,55,hash_dup_266,possible_duplicate,1100c1244d44568bd03e2f8684bc37b990d8d5cdc5af1b0fb17141ba9e0db5b7,369
"Jorge V. José, Eugene J. Saletan - Classical Dynamics_ A Contemporary Approach-Cambridge University Press (1998).pdf",22.2,dynamical_systems,low,True,Classical dynamics - A contemporary approach - Saletan1998.djvu,Jfly,1998,55,hash_dup_274,possible_duplicate,ac3d84a3cfe65ad1bfd91b3bd8d5c241e04319b0781ee2d7de8507f4142be850,694
"Kang Feng, Mengzhao Qin - Symplectic Geometric Algorithms for Hamiltonian Systems  -Springer (2010).pdf",4.7,topology_geometry,low,True,Symplectic Geometric Algorithms for Hamiltonian Systems,Kang Feng; Mengzhao Qin,2010,55,,,a433cef701eb233d96a14c66e9d4ad3aaa86a35d7e79e33c6b3de6bdf39878ff,701
"Kenneth R. Meyer, Daniel C. Offin - Introduction to Hamiltonian Dynamical Systems and the N-Body Problem-Springer (2017).pdf",4.2,dynamical_systems,high,True,Introduction to Hamiltonian Dynamical Systems and the N-Body Problem,Kenneth R. Meyer; Daniel C. Offin,2017,55,,,aee16a68110532aa990e5e6bbbd727aa2a2ed52197f69720ae8e8b7f48f7c0d9,386
Lawrence Perko - Instructor's Solutions Manual to Differential Equations and Dynamical Systems-Springer (2001).pdf,57.2,dynamical_systems,high,True,Instructor's Solutions Manual to Differential Equations and Dynamical Systems,Lawrence Perko,2001,55,hash_dup_282,possible_duplicate,86aa44c1423435e8f8fd89ea73ee67e421745c584aff37ebd3f8d83e1e8864e7,161
Lecture Notes in Mathematics 1719 Kenneth R Meyer auth - Periodic Solutions of the N-Body Problem-Springer-Verlag Berlin Heidelberg 1999.pdf,1.8,dynamical_systems,low,True,Lecture Notes in Mathematics 1719 Kenneth R Meyer auth - Periodic Solutions of the N-Body Problem-Springer-Verlag Berlin Heidelberg 1999,4<8=8AB@0B>@,1999,55,,,1a449c924ffde6532f30196b0d8631050bf9d8a03dbc36e6b15dd12b736c5426,148
"Lee, Peter - Bayesian Statistics_ an Introduction-John Wiley & Sons (2012).pdf",2.9,statistics,low,True,Bayesian Statistics,Lee; Peter,2012,55,hash_dup_283,possible_duplicate,91c22afbfd238d18538d6db340f7b866723c2a877fdb52585713f6ee804ef9e9,488
"Lloyd N. Trefethen, David Bau III - Numerical Linear Algebra-SIAM_ Society for Industrial and Applied Mathematics (1997).pdf",4.9,algebra,low,True,Numerical Linear Algebra-SIAM: Society for Industrial and Applied Mathematics,Lloyd N. Trefethen; David Bau III,1997,55,,,473cbec95f163a46cec08c97aedd95c53a9955a01013684f607efd5d025d27e9,376
Mark Newman - Networks-Oxford University Press (2018).pdf,24.7,unclassified,unclassified,True,Networks,Mark Newman,2018,55,hash_dup_289,possible_duplicate,47ca3a1cefe43888ed5f93e2b0e49cb71ec2b915c8be040fb5c774f2d742413e,793
Marsden Ratiu Abraham-Manifolds tensor analysis and applications-Springer 2003.pdf,4.7,topology_geometry,low,True,"Manifolds, Tensor Analysis, and Applications (2003)",R. Abraham; J. E. Marsden; T. Ratiu,2003,55,,,eab6bb42e5c7ce5404497f8b9d9581e8117d528db91984db20b843d6a84ceaa9,614
McGraw-Hill series in fundamentals of physics F Reif - Fundamentals of statistical and thermal physics 1965 McGraw-Hill .pdf,58.2,unclassified,unclassified,True,McGraw-Hill series in fundamentals of physics F Reif - Fundamentals of statistical and thermal physics 1965 McGraw-Hill,John,1965,55,,,99cf56a194a51cd9bdd58233114db1dc11e50261f01272e55a43a24212e69deb,666
"McGraw-Hill,.Schaum's Outline of Programming with C, 2nd Edition.[1996.ISBN0070240353].pdf",11.6,unclassified,unclassified,True,"McGraw-Hill,.Schaum's Outline of Programming with C, 2nd Edition.[1996.ISBN0070240353]",BYRON S. GOTTFRIED; Ph.D,1996,55,hash_dup_198,possible_duplicate,0c4ad481c040c9036a61f4d5c79005ed1a13a609fc88d589fd983bcf24030de2,541
Nonlinear Topics in the Mathematical Sciences 1 Melvyn S Berger auth - Mathematical Structures of Nonlinear Science_ An Introduction-Springer Netherlands 1990.pdf,10.3,mathematics,low,True,Nonlinear Topics in the Mathematical Sciences 1 Melvyn S Berger auth - Mathematical Structures of Nonlinear Science: An Introduction-Springer Netherlands 1990,,1990,55,,,b82a0b6dc3b0d9036587287997f7f7427689058a5d0f92f0d947ae3913f2b93a,431
